Date,Open,High,Low,Close,Adj Close,Volume,A,R
2012-02-28,13.08,13.08,13.08,13.08,9.442197,0,-0.229%,-0.229%
2012-02-29,13.01,13.01,13.01,13.01,9.412536,0,-0.314%,-0.314%
2012-03-01,12.89,12.89,12.89,12.89,9.325721,0,-0.922%,-0.922%
2012-03-02,12.98,12.98,12.98,12.98,9.390832,0,0.698%,0.698%
2012-03-05,12.91,12.91,12.91,12.91,9.340185,0,-0.539%,-0.539%
2012-03-06,13.03,13.03,13.03,13.03,9.427006,0,0.930%,0.930%
2012-03-07,12.97,12.97,12.97,12.97,9.383598,0,-0.460%,-0.460%
2012-03-08,12.86,12.86,12.86,12.86,9.304013,0,-0.848%,-0.848%
2012-03-09,12.86,12.86,12.86,12.86,9.304013,0,0.000%,0.000%
2012-03-12,12.87,12.87,12.87,12.87,9.311247,0,0.078%,0.078%
2012-03-13,12.67,12.67,12.67,12.67,9.166553,0,-1.554%,-1.554%
2012-03-14,12.38,12.38,12.38,12.38,8.956743,0,-2.289%,-2.289%
2012-03-15,12.39,12.39,12.39,12.39,8.96398,0,0.081%,0.081%
2012-03-16,12.4,12.4,12.4,12.4,8.971211,0,0.081%,0.081%
2012-03-19,12.27,12.27,12.27,12.27,8.877161,0,-1.048%,-1.048%
2012-03-20,12.3,12.3,12.3,12.3,8.898864,0,0.244%,0.244%
2012-03-21,12.43,12.43,12.43,12.43,8.992913,0,1.057%,1.057%
2012-03-22,12.46,12.46,12.46,12.46,9.014621,0,0.241%,0.241%
2012-03-23,12.56,12.56,12.56,12.56,9.086965,0,0.803%,0.803%
2012-03-26,12.52,12.52,12.52,12.52,9.058028,0,-0.318%,-0.318%
2012-03-27,12.59,12.59,12.59,12.59,9.108671,0,0.559%,0.559%
2012-03-28,12.58,12.58,12.58,12.58,9.10144,0,-0.079%,-0.079%
2012-03-29,12.66,12.66,12.66,12.66,9.159318,0,0.636%,0.636%
2012-03-30,12.33,12.33,12.33,12.33,9.056484,0,-1.123%,-1.123%
2012-04-02,12.38,12.38,12.38,12.38,9.093212,0,0.406%,0.406%
2012-04-03,12.19,12.19,12.19,12.19,8.953655,0,-1.535%,-1.535%
2012-04-04,12.32,12.32,12.32,12.32,9.049139,0,1.066%,1.066%
2012-04-05,12.41,12.41,12.41,12.41,9.115248,0,0.731%,0.731%
2012-04-09,12.67,12.67,12.67,12.67,9.306221,0,2.095%,2.095%
2012-04-10,12.79,12.79,12.79,12.79,9.394363,0,0.947%,0.947%
2012-04-11,12.67,12.67,12.67,12.67,9.306221,0,-0.938%,-0.938%
2012-04-12,12.62,12.62,12.62,12.62,9.269491,0,-0.395%,-0.395%
2012-04-13,12.79,12.79,12.79,12.79,9.394363,0,1.347%,1.347%
2012-04-16,12.79,12.79,12.79,12.79,9.394363,0,0.000%,0.000%
2012-04-17,12.76,12.76,12.76,12.76,9.372325,0,-0.235%,-0.235%
2012-04-18,12.8,12.8,12.8,12.8,9.401707,0,0.313%,0.313%
2012-04-19,12.82,12.82,12.82,12.82,9.416395,0,0.156%,0.156%
2012-04-20,12.81,12.81,12.81,12.81,9.409049,0,-0.078%,-0.078%
2012-04-23,12.89,12.89,12.89,12.89,9.467812,0,0.625%,0.625%
2012-04-24,12.81,12.81,12.81,12.81,9.409049,0,-0.621%,-0.621%
2012-04-25,12.76,12.76,12.76,12.76,9.372325,0,-0.390%,-0.390%
2012-04-26,12.82,12.82,12.82,12.82,9.416395,0,0.470%,0.470%
2012-04-27,12.83,12.83,12.83,12.83,9.423737,0,0.078%,0.078%
2012-04-30,12.84,12.84,12.84,12.84,9.452454,0,0.305%,0.305%
2012-05-01,12.78,12.78,12.78,12.78,9.408278,0,-0.467%,-0.467%
2012-05-02,12.85,12.85,12.85,12.85,9.45981,0,0.548%,0.548%
2012-05-03,12.86,12.86,12.86,12.86,9.467175,0,0.078%,0.078%
2012-05-04,12.94,12.94,12.94,12.94,9.526071,0,0.622%,0.622%
2012-05-07,12.95,12.95,12.95,12.95,9.533428,0,0.077%,0.077%
2012-05-08,13.01,13.01,13.01,13.01,9.5776,0,0.463%,0.463%
2012-05-09,13.01,13.01,13.01,13.01,9.5776,0,0.000%,0.000%
2012-05-10,12.98,12.98,12.98,12.98,9.555515,0,-0.231%,-0.231%
2012-05-11,13.07,13.07,13.07,13.07,9.621768,0,0.693%,0.693%
2012-05-14,13.22,13.22,13.22,13.22,9.732194,0,1.148%,1.148%
2012-05-15,13.27,13.27,13.27,13.27,9.769001,0,0.378%,0.378%
2012-05-16,13.3,13.3,13.3,13.3,9.791089,0,0.226%,0.226%
2012-05-17,13.51,13.51,13.51,13.51,9.945688,0,1.579%,1.579%
2012-05-18,13.51,13.51,13.51,13.51,9.945688,0,0.000%,0.000%
2012-05-21,13.48,13.48,13.48,13.48,9.923597,0,-0.222%,-0.222%
2012-05-22,13.34,13.34,13.34,13.34,9.820535,0,-1.039%,-1.039%
2012-05-23,13.43,13.43,13.43,13.43,9.886791,0,0.675%,0.675%
2012-05-24,13.39,13.39,13.39,13.39,9.857347,0,-0.298%,-0.298%
2012-05-25,13.41,13.41,13.41,13.41,9.872069,0,0.149%,0.149%
2012-05-29,13.39,13.39,13.39,13.39,9.857347,0,-0.149%,-0.149%
2012-05-30,13.68,13.68,13.68,13.68,10.070835,0,2.166%,2.166%
2012-05-31,13.81,13.81,13.81,13.81,10.188883,0,1.172%,1.172%
2012-06-01,14.1,14.1,14.1,14.1,10.402838,0,2.100%,2.100%
2012-06-04,14.01,14.01,14.01,14.01,10.336443,0,-0.638%,-0.638%
2012-06-05,13.85,13.85,13.85,13.85,10.218393,0,-1.142%,-1.142%
2012-06-06,13.6,13.6,13.6,13.6,10.033944,0,-1.805%,-1.805%
2012-06-07,13.62,13.62,13.62,13.62,10.048697,0,0.147%,0.147%
2012-06-08,13.61,13.61,13.61,13.61,10.041327,0,-0.073%,-0.073%
2012-06-11,13.67,13.67,13.67,13.67,10.085596,0,0.441%,0.441%
2012-06-12,13.55,13.55,13.55,13.55,9.997059,0,-0.878%,-0.878%
2012-06-13,13.67,13.67,13.67,13.67,10.085596,0,0.886%,0.886%
2012-06-14,13.65,13.65,13.65,13.65,10.070835,0,-0.146%,-0.146%
2012-06-15,13.72,13.72,13.72,13.72,10.12248,0,0.513%,0.513%
2012-06-18,13.78,13.78,13.78,13.78,10.166752,0,0.437%,0.437%
2012-06-19,13.63,13.63,13.63,13.63,10.056076,0,-1.089%,-1.089%
2012-06-20,13.66,13.66,13.66,13.66,10.078213,0,0.220%,0.220%
2012-06-21,13.73,13.73,13.73,13.73,10.12986,0,0.512%,0.512%
2012-06-22,13.57,13.57,13.57,13.57,10.011814,0,-1.165%,-1.165%
2012-06-25,13.73,13.73,13.73,13.73,10.12986,0,1.179%,1.179%
2012-06-26,13.69,13.69,13.69,13.69,10.100348,0,-0.291%,-0.291%
2012-06-27,13.71,13.71,13.71,13.71,10.115107,0,0.146%,0.146%
2012-06-28,13.74,13.74,13.74,13.74,10.137236,0,0.219%,0.219%
2012-06-29,13.58,13.58,13.58,13.58,10.041844,0,-0.941%,-0.941%
2012-07-02,13.71,13.71,13.71,13.71,10.137978,0,0.957%,0.957%
2012-07-03,13.63,13.63,13.63,13.63,10.078818,0,-0.584%,-0.584%
2012-07-05,13.67,13.67,13.67,13.67,10.108401,0,0.294%,0.294%
2012-07-06,13.78,13.78,13.78,13.78,10.18974,0,0.805%,0.805%
2012-07-09,13.89,13.89,13.89,13.89,10.271078,0,0.798%,0.798%
2012-07-10,13.91,13.91,13.91,13.91,10.285867,0,0.144%,0.144%
2012-07-11,13.93,13.93,13.93,13.93,10.300658,0,0.144%,0.144%
2012-07-12,14.01,14.01,14.01,14.01,10.359816,0,0.574%,0.574%
2012-07-13,13.97,13.97,13.97,13.97,10.330236,0,-0.286%,-0.286%
2012-07-16,14.03,14.03,14.03,14.03,10.374602,0,0.429%,0.429%
2012-07-17,13.93,13.93,13.93,13.93,10.300658,0,-0.713%,-0.713%
2012-07-18,13.94,13.94,13.94,13.94,10.308051,0,0.072%,0.072%
2012-07-19,13.91,13.91,13.91,13.91,10.285867,0,-0.215%,-0.215%
2012-07-20,14.05,14.05,14.05,14.05,10.389389,0,1.006%,1.006%
2012-07-23,14.12,14.12,14.12,14.12,10.441155,0,0.498%,0.498%
2012-07-24,14.21,14.21,14.21,14.21,10.507708,0,0.637%,0.637%
2012-07-25,14.24,14.24,14.24,14.24,10.529889,0,0.211%,0.211%
2012-07-26,14.13,14.13,14.13,14.13,10.448545,0,-0.773%,-0.773%
2012-07-27,13.89,13.89,13.89,13.89,10.271078,0,-1.698%,-1.698%
2012-07-30,13.97,13.97,13.97,13.97,10.330236,0,0.576%,0.576%
2012-07-31,14,14,14,14,10.375443,0,0.438%,0.438%
2012-08-01,13.94,13.94,13.94,13.94,10.330976,0,-0.429%,-0.429%
2012-08-02,14.01,14.01,14.01,14.01,10.382857,0,0.502%,0.502%
2012-08-03,13.8,13.8,13.8,13.8,10.227224,0,-1.499%,-1.499%
2012-08-06,13.81,13.81,13.81,13.81,10.234633,0,0.072%,0.072%
2012-08-07,13.65,13.65,13.65,13.65,10.116055,0,-1.159%,-1.159%
2012-08-08,13.59,13.59,13.59,13.59,10.071588,0,-0.440%,-0.440%
2012-08-09,13.58,13.58,13.58,13.58,10.064183,0,-0.074%,-0.074%
2012-08-10,13.63,13.63,13.63,13.63,10.101234,0,0.368%,0.368%
2012-08-13,13.62,13.62,13.62,13.62,10.093823,0,-0.073%,-0.073%
2012-08-14,13.45,13.45,13.45,13.45,9.967838,0,-1.248%,-1.248%
2012-08-15,13.29,13.29,13.29,13.29,9.849259,0,-1.190%,-1.190%
2012-08-16,13.19,13.19,13.19,13.19,9.775147,0,-0.752%,-0.752%
2012-08-17,13.24,13.24,13.24,13.24,9.812201,0,0.379%,0.379%
2012-08-20,13.26,13.26,13.26,13.26,9.827027,0,0.151%,0.151%
2012-08-21,13.3,13.3,13.3,13.3,9.85667,0,0.302%,0.302%
2012-08-22,13.5,13.5,13.5,13.5,10.004891,0,1.504%,1.504%
2012-08-23,13.56,13.56,13.56,13.56,10.049359,0,0.444%,0.444%
2012-08-24,13.55,13.55,13.55,13.55,10.041945,0,-0.074%,-0.074%
2012-08-27,13.61,13.61,13.61,13.61,10.086412,0,0.443%,0.443%
2012-08-28,13.64,13.64,13.64,13.64,10.108648,0,0.220%,0.220%
2012-08-29,13.6,13.6,13.6,13.6,10.078999,0,-0.293%,-0.293%
2012-08-30,13.65,13.65,13.65,13.65,10.116055,0,0.368%,0.368%
2012-08-31,13.81,13.81,13.81,13.81,10.257932,0,1.402%,1.402%
2012-09-04,13.81,13.81,13.81,13.81,10.257932,0,0.000%,0.000%
2012-09-05,13.75,13.75,13.75,13.75,10.213359,0,-0.435%,-0.435%
2012-09-06,13.55,13.55,13.55,13.55,10.064804,0,-1.455%,-1.455%
2012-09-07,13.5,13.5,13.5,13.5,10.027666,0,-0.369%,-0.369%
2012-09-10,13.51,13.51,13.51,13.51,10.03509,0,0.074%,0.074%
2012-09-11,13.45,13.45,13.45,13.45,9.99052,0,-0.444%,-0.444%
2012-09-12,13.3,13.3,13.3,13.3,9.879107,0,-1.115%,-1.115%
2012-09-13,13.26,13.26,13.26,13.26,9.849395,0,-0.301%,-0.301%
2012-09-14,12.95,12.95,12.95,12.95,9.619134,0,-2.338%,-2.338%
2012-09-17,13.06,13.06,13.06,13.06,9.70083,0,0.849%,0.849%
2012-09-18,13.12,13.12,13.12,13.12,9.745406,0,0.460%,0.460%
2012-09-19,13.19,13.19,13.19,13.19,9.797401,0,0.534%,0.534%
2012-09-20,13.22,13.22,13.22,13.22,9.819682,0,0.227%,0.227%
2012-09-21,13.24,13.24,13.24,13.24,9.834537,0,0.151%,0.151%
2012-09-24,13.33,13.33,13.33,13.33,9.90139,0,0.680%,0.680%
2012-09-25,13.44,13.44,13.44,13.44,9.983098,0,0.825%,0.825%
2012-09-26,13.57,13.57,13.57,13.57,10.079658,0,0.967%,0.967%
2012-09-27,13.5,13.5,13.5,13.5,10.027666,0,-0.516%,-0.516%
2012-09-28,13.5,13.5,13.5,13.5,10.049998,0,0.223%,0.223%
2012-10-01,13.54,13.54,13.54,13.54,10.079774,0,0.296%,0.296%
2012-10-02,13.53,13.53,13.53,13.53,10.072331,0,-0.074%,-0.074%
2012-10-03,13.53,13.53,13.53,13.53,10.072331,0,0.000%,0.000%
2012-10-04,13.38,13.38,13.38,13.38,9.960665,0,-1.109%,-1.109%
2012-10-05,13.23,13.23,13.23,13.23,9.849,0,-1.121%,-1.121%
2012-10-08,13.29,13.29,13.29,13.29,9.893663,0,0.453%,0.453%
2012-10-09,13.3,13.3,13.3,13.3,9.901108,0,0.075%,0.075%
2012-10-10,13.38,13.38,13.38,13.38,9.960665,0,0.602%,0.602%
2012-10-11,13.45,13.45,13.45,13.45,10.012773,0,0.523%,0.523%
2012-10-12,13.48,13.48,13.48,13.48,10.035112,0,0.223%,0.223%
2012-10-15,13.46,13.46,13.46,13.46,10.020216,0,-0.148%,-0.148%
2012-10-16,13.3,13.3,13.3,13.3,9.901108,0,-1.189%,-1.189%
2012-10-17,13.17,13.17,13.17,13.17,9.804327,0,-0.977%,-0.977%
2012-10-18,13.1,13.1,13.1,13.1,9.752222,0,-0.531%,-0.531%
2012-10-19,13.25,13.25,13.25,13.25,9.863887,0,1.145%,1.145%
2012-10-22,13.18,13.18,13.18,13.18,9.811777,0,-0.528%,-0.528%
2012-10-23,13.33,13.33,13.33,13.33,9.923443,0,1.138%,1.138%
2012-10-24,13.23,13.23,13.23,13.23,9.849,0,-0.750%,-0.750%
2012-10-25,13.17,13.17,13.17,13.17,9.804327,0,-0.454%,-0.454%
2012-10-26,13.33,13.33,13.33,13.33,9.923443,0,1.215%,1.215%
2012-10-31,13.41,13.41,13.41,13.41,10.00702,0,0.842%,0.842%
2012-11-01,13.34,13.34,13.34,13.34,9.954782,0,-0.522%,-0.522%
2012-11-02,13.33,13.33,13.33,13.33,9.947326,0,-0.075%,-0.075%
2012-11-05,13.39,13.39,13.39,13.39,9.9921,0,0.450%,0.450%
2012-11-06,13.28,13.28,13.28,13.28,9.910008,0,-0.822%,-0.822%
2012-11-07,13.5,13.5,13.5,13.5,10.074179,0,1.657%,1.657%
2012-11-08,13.67,13.67,13.67,13.67,10.201047,0,1.259%,1.259%
2012-11-09,13.68,13.68,13.68,13.68,10.208507,0,0.073%,0.073%
2012-11-12,13.68,13.68,13.68,13.68,10.208507,0,0.000%,0.000%
2012-11-13,13.74,13.74,13.74,13.74,10.253279,0,0.439%,0.439%
2012-11-14,13.75,13.75,13.75,13.75,10.260741,0,0.073%,0.073%
2012-11-15,13.73,13.73,13.73,13.73,10.245816,0,-0.145%,-0.145%
2012-11-16,13.72,13.72,13.72,13.72,10.238357,0,-0.073%,-0.073%
2012-11-19,13.65,13.65,13.65,13.65,10.186116,0,-0.510%,-0.510%
2012-11-20,13.52,13.52,13.52,13.52,10.08911,0,-0.952%,-0.952%
2012-11-21,13.51,13.51,13.51,13.51,10.081641,0,-0.074%,-0.074%
2012-11-23,13.49,13.49,13.49,13.49,10.066717,0,-0.148%,-0.148%
2012-11-26,13.55,13.55,13.55,13.55,10.111489,0,0.445%,0.445%
2012-11-27,13.59,13.59,13.59,13.59,10.141343,0,0.295%,0.295%
2012-11-28,13.58,13.58,13.58,13.58,10.133882,0,-0.074%,-0.074%
2012-11-29,13.59,13.59,13.59,13.59,10.141343,0,0.074%,0.074%
2012-11-30,13.56,13.56,13.56,13.56,10.142095,0,0.007%,0.007%
2012-12-03,13.57,13.57,13.57,13.57,10.149571,0,0.074%,0.074%
2012-12-04,13.63,13.63,13.63,13.63,10.194447,0,0.442%,0.442%
2012-12-05,13.62,13.62,13.62,13.62,10.186967,0,-0.073%,-0.073%
2012-12-06,13.65,13.65,13.65,13.65,10.209404,0,0.220%,0.220%
2012-12-07,13.54,13.54,13.54,13.54,10.127133,0,-0.806%,-0.806%
2012-12-10,13.59,13.59,13.59,13.59,10.164527,0,0.369%,0.369%
2012-12-11,13.5,13.5,13.5,13.5,10.097215,0,-0.662%,-0.662%
2012-12-12,13.36,13.36,13.36,13.36,9.992501,0,-1.037%,-1.037%
2012-12-13,13.35,13.35,13.35,13.35,9.985023,0,-0.075%,-0.075%
2012-12-14,13.43,13.43,13.43,13.43,10.044858,0,0.599%,0.599%
2012-12-17,13.26,13.26,13.26,13.26,9.917706,0,-1.266%,-1.266%
2012-12-18,13.14,13.14,13.14,13.14,9.827954,0,-0.905%,-0.905%
2012-12-19,13.18,13.18,13.18,13.18,9.857876,0,0.304%,0.304%
2012-12-20,13.18,13.18,13.18,13.18,9.857876,0,0.000%,0.000%
2012-12-21,13.29,13.29,13.29,13.29,9.940145,0,0.835%,0.835%
2012-12-24,13.28,13.28,13.28,13.28,9.932669,0,-0.075%,-0.075%
2012-12-26,13.32,13.32,13.32,13.32,9.962586,0,0.301%,0.301%
2012-12-27,13.36,13.36,13.36,13.36,9.992501,0,0.300%,0.300%
2012-12-28,13.23,13.23,13.23,13.23,10.038023,0,0.456%,0.456%
2012-12-31,13.07,13.07,13.07,13.07,9.941422,0,-0.962%,-0.962%
2013-01-02,12.88,12.88,12.88,12.88,9.796908,0,-1.454%,-1.454%
2013-01-03,12.72,12.72,12.72,12.72,9.67521,0,-1.242%,-1.242%
2013-01-04,12.75,12.75,12.75,12.75,9.698024,0,0.236%,0.236%
2013-01-07,12.76,12.76,12.76,12.76,9.705631,0,0.078%,0.078%
2013-01-08,12.83,12.83,12.83,12.83,9.758874,0,0.549%,0.549%
2013-01-09,12.82,12.82,12.82,12.82,9.751267,0,-0.078%,-0.078%
2013-01-10,12.79,12.79,12.79,12.79,9.728453,0,-0.234%,-0.234%
2013-01-11,12.88,12.88,12.88,12.88,9.796908,0,0.704%,0.704%
2013-01-14,12.86,12.86,12.86,12.86,9.781693,0,-0.155%,-0.155%
2013-01-15,12.9,12.9,12.9,12.9,9.812119,0,0.311%,0.311%
2013-01-16,12.93,12.93,12.93,12.93,9.834932,0,0.232%,0.232%
2013-01-17,12.82,12.82,12.82,12.82,9.751267,0,-0.851%,-0.851%
2013-01-18,12.89,12.89,12.89,12.89,9.804517,0,0.546%,0.546%
2013-01-22,12.91,12.91,12.91,12.91,9.819725,0,0.155%,0.155%
2013-01-23,12.9,12.9,12.9,12.9,9.812119,0,-0.077%,-0.077%
2013-01-24,12.86,12.86,12.86,12.86,9.781693,0,-0.310%,-0.310%
2013-01-25,12.7,12.7,12.7,12.7,9.659991,0,-1.244%,-1.244%
2013-01-28,12.65,12.65,12.65,12.65,9.621961,0,-0.394%,-0.394%
2013-01-29,12.59,12.59,12.59,12.59,9.576323,0,-0.474%,-0.474%
2013-01-30,12.57,12.57,12.57,12.57,9.561109,0,-0.159%,-0.159%
2013-01-31,12.61,12.61,12.61,12.61,9.616016,0,0.574%,0.574%
2013-02-01,12.47,12.47,12.47,12.47,9.509256,0,-1.110%,-1.110%
2013-02-04,12.61,12.61,12.61,12.61,9.616016,0,1.123%,1.123%
2013-02-05,12.51,12.51,12.51,12.51,9.539756,0,-0.793%,-0.793%
2013-02-06,12.6,12.6,12.6,12.6,9.60839,0,0.719%,0.719%
2013-02-07,12.58,12.58,12.58,12.58,9.593141,0,-0.159%,-0.159%
2013-02-08,12.61,12.61,12.61,12.61,9.616016,0,0.238%,0.238%
2013-02-11,12.61,12.61,12.61,12.61,9.616016,0,0.000%,0.000%
2013-02-12,12.58,12.58,12.58,12.58,9.593141,0,-0.238%,-0.238%
2013-02-13,12.48,12.48,12.48,12.48,9.516882,0,-0.795%,-0.795%
2013-02-14,12.58,12.58,12.58,12.58,9.593141,0,0.801%,0.801%
2013-02-15,12.55,12.55,12.55,12.55,9.570261,0,-0.239%,-0.239%
2013-02-19,12.5,12.5,12.5,12.5,9.532135,0,-0.398%,-0.398%
2013-02-20,12.52,12.52,12.52,12.52,9.54739,0,0.160%,0.160%
2013-02-21,12.59,12.59,12.59,12.59,9.600765,0,0.559%,0.559%
2013-02-22,12.6,12.6,12.6,12.6,9.60839,0,0.079%,0.079%
2013-02-25,12.82,12.82,12.82,12.82,9.776156,0,1.746%,1.746%
2013-02-26,12.76,12.76,12.76,12.76,9.730403,0,-0.468%,-0.468%
2013-02-27,12.72,12.72,12.72,12.72,9.699903,0,-0.313%,-0.313%
2013-02-28,12.74,12.74,12.74,12.74,9.737349,0,0.386%,0.386%
2013-03-01,12.8,12.8,12.8,12.8,9.783213,0,0.471%,0.471%
2013-03-04,12.74,12.74,12.74,12.74,9.737349,0,-0.469%,-0.469%
2013-03-05,12.71,12.71,12.71,12.71,9.71442,0,-0.235%,-0.235%
2013-03-06,12.6,12.6,12.6,12.6,9.630347,0,-0.865%,-0.865%
2013-03-07,12.51,12.51,12.51,12.51,9.56156,0,-0.714%,-0.714%
2013-03-08,12.39,12.39,12.39,12.39,9.469841,0,-0.959%,-0.959%
2013-03-11,12.39,12.39,12.39,12.39,9.469841,0,0.000%,0.000%
2013-03-12,12.47,12.47,12.47,12.47,9.530984,0,0.646%,0.646%
2013-03-13,12.46,12.46,12.46,12.46,9.523337,0,-0.080%,-0.080%
2013-03-14,12.43,12.43,12.43,12.43,9.500416,0,-0.241%,-0.241%
2013-03-15,12.48,12.48,12.48,12.48,9.538626,0,0.402%,0.402%
2013-03-18,12.57,12.57,12.57,12.57,9.60742,0,0.721%,0.721%
2013-03-19,12.64,12.64,12.64,12.64,9.660915,0,0.557%,0.557%
2013-03-20,12.52,12.52,12.52,12.52,9.569201,0,-0.949%,-0.949%
2013-03-21,12.62,12.62,12.62,12.62,9.645633,0,0.799%,0.799%
2013-03-22,12.63,12.63,12.63,12.63,9.653278,0,0.079%,0.079%
2013-03-25,12.62,12.62,12.62,12.62,9.645633,0,-0.079%,-0.079%
2013-03-26,12.63,12.63,12.63,12.63,9.653278,0,0.079%,0.079%
2013-03-27,12.73,12.73,12.73,12.73,9.729709,0,0.792%,0.792%
2013-03-28,12.68,12.68,12.68,12.68,9.74046,0,0.110%,0.110%
2013-04-01,12.72,12.72,12.72,12.72,9.771188,0,0.315%,0.315%
2013-04-02,12.68,12.68,12.68,12.68,9.74046,0,-0.314%,-0.314%
2013-04-03,12.78,12.78,12.78,12.78,9.817283,0,0.789%,0.789%
2013-04-04,12.91,12.91,12.91,12.91,9.917144,0,1.017%,1.017%
2013-04-05,13.14,13.14,13.14,13.14,10.093822,0,1.782%,1.782%
2013-04-08,13.05,13.05,13.05,13.05,10.024687,0,-0.685%,-0.685%
2013-04-09,13.02,13.02,13.02,13.02,10.001646,0,-0.230%,-0.230%
2013-04-10,12.86,12.86,12.86,12.86,9.878733,0,-1.229%,-1.229%
2013-04-11,12.88,12.88,12.88,12.88,9.894094,0,0.155%,0.155%
2013-04-12,13.05,13.05,13.05,13.05,10.024687,0,1.320%,1.320%
2013-04-15,13.15,13.15,13.15,13.15,10.1015,0,0.766%,0.766%
2013-04-16,13.05,13.05,13.05,13.05,10.024687,0,-0.760%,-0.760%
2013-04-17,13.13,13.13,13.13,13.13,10.086139,0,0.613%,0.613%
2013-04-18,13.15,13.15,13.15,13.15,10.1015,0,0.152%,0.152%
2013-04-19,13.13,13.13,13.13,13.13,10.086139,0,-0.152%,-0.152%
2013-04-22,13.13,13.13,13.13,13.13,10.086139,0,0.000%,0.000%
2013-04-23,13.1,13.1,13.1,13.1,10.063095,0,-0.228%,-0.228%
2013-04-24,13.12,13.12,13.12,13.12,10.078456,0,0.153%,0.153%
2013-04-25,13.08,13.08,13.08,13.08,10.047731,0,-0.305%,-0.305%
2013-04-26,13.18,13.18,13.18,13.18,10.124551,0,0.765%,0.765%
2013-04-29,13.14,13.14,13.14,13.14,10.093822,0,-0.304%,-0.304%
2013-04-30,13.14,13.14,13.14,13.14,10.117689,0,0.236%,0.236%
2013-05-01,13.25,13.25,13.25,13.25,10.20239,0,0.837%,0.837%
2013-05-02,13.25,13.25,13.25,13.25,10.20239,0,0.000%,0.000%
2013-05-03,12.96,12.96,12.96,12.96,9.979094,0,-2.189%,-2.189%
2013-05-06,12.93,12.93,12.93,12.93,9.955995,0,-0.231%,-0.231%
2013-05-07,12.89,12.89,12.89,12.89,9.925196,0,-0.309%,-0.309%
2013-05-08,12.9,12.9,12.9,12.9,9.932897,0,0.078%,0.078%
2013-05-09,12.87,12.87,12.87,12.87,9.909797,0,-0.233%,-0.233%
2013-05-10,12.74,12.74,12.74,12.74,9.809694,0,-1.010%,-1.010%
2013-05-13,12.66,12.66,12.66,12.66,9.748092,0,-0.628%,-0.628%
2013-05-14,12.53,12.53,12.53,12.53,9.647997,0,-1.027%,-1.027%
2013-05-15,12.6,12.6,12.6,12.6,9.701898,0,0.559%,0.559%
2013-05-16,12.72,12.72,12.72,12.72,9.794297,0,0.952%,0.952%
2013-05-17,12.57,12.57,12.57,12.57,9.678799,0,-1.179%,-1.179%
2013-05-20,12.56,12.56,12.56,12.56,9.671095,0,-0.080%,-0.080%
2013-05-21,12.64,12.64,12.64,12.64,9.732693,0,0.637%,0.637%
2013-05-22,12.47,12.47,12.47,12.47,9.601801,0,-1.345%,-1.345%
2013-05-23,12.52,12.52,12.52,12.52,9.640299,0,0.401%,0.401%
2013-05-24,12.54,12.54,12.54,12.54,9.655698,0,0.160%,0.160%
2013-05-28,12.23,12.23,12.23,12.23,9.416998,0,-2.472%,-2.472%
2013-05-29,12.35,12.35,12.35,12.35,9.509398,0,0.981%,0.981%
2013-05-30,12.33,12.33,12.33,12.33,9.494,0,-0.162%,-0.162%
2013-05-31,12.29,12.29,12.29,12.29,9.48705,0,-0.073%,-0.073%
2013-06-03,12.35,12.35,12.35,12.35,9.533364,0,0.488%,0.488%
2013-06-04,12.24,12.24,12.24,12.24,9.448455,0,-0.891%,-0.891%
2013-06-05,12.39,12.39,12.39,12.39,9.564247,0,1.226%,1.226%
2013-06-06,12.38,12.38,12.38,12.38,9.556522,0,-0.081%,-0.081%
2013-06-07,12.19,12.19,12.19,12.19,9.40986,0,-1.535%,-1.535%
2013-06-10,12.13,12.13,12.13,12.13,9.363545,0,-0.492%,-0.492%
2013-06-11,12.25,12.25,12.25,12.25,9.456176,0,0.989%,0.989%
2013-06-12,12.09,12.09,12.09,12.09,9.332661,0,-1.306%,-1.306%
2013-06-13,12.26,12.26,12.26,12.26,9.463891,0,1.406%,1.406%
2013-06-14,12.24,12.24,12.24,12.24,9.448455,0,-0.163%,-0.163%
2013-06-17,12.18,12.18,12.18,12.18,9.402143,0,-0.490%,-0.490%
2013-06-18,12.19,12.19,12.19,12.19,9.40986,0,0.082%,0.082%
2013-06-19,12.05,12.05,12.05,12.05,9.301786,0,-1.149%,-1.149%
2013-06-20,11.87,11.87,11.87,11.87,9.162839,0,-1.494%,-1.494%
2013-06-21,11.68,11.68,11.68,11.68,9.016169,0,-1.601%,-1.601%
2013-06-24,11.7,11.7,11.7,11.7,9.031613,0,0.171%,0.171%
2013-06-25,11.62,11.62,11.62,11.62,8.969855,0,-0.684%,-0.684%
2013-06-26,11.69,11.69,11.69,11.69,9.023892,0,0.602%,0.602%
2013-06-27,11.8,11.8,11.8,11.8,9.108809,0,0.941%,0.941%
2013-06-28,11.86,11.86,11.86,11.86,9.178456,0,0.765%,0.765%
2013-07-01,11.88,11.88,11.88,11.88,9.193934,0,0.169%,0.169%
2013-07-02,11.88,11.88,11.88,11.88,9.193934,0,0.000%,0.000%
2013-07-03,11.85,11.85,11.85,11.85,9.170715,0,-0.253%,-0.253%
2013-07-05,11.47,11.47,11.47,11.47,8.876632,0,-3.207%,-3.207%
2013-07-08,11.57,11.57,11.57,11.57,8.954026,0,0.872%,0.872%
